Canal,Data,Programa,Episódio Nr.,Título da Obra,Autor(es),Intérprete(s),Editora(s),Tipo de Sincronização,Acervo Sim ou Não,Minutagem,Data da 1ª Exibição (apenas para conferência),Inédito,Rebatida,Reprise,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
BIS,2023-12-01,Versões,2.0,Admirável Chip Novo,Pitty,Day,"Warner Chappell Edições Musicais Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Brinquedo Torto,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Dilúvio,"Danilo Valbusa,Day,Marcelinho Ferraz,Pedro Caropreso,Tiê Castro,Vitão",Day,"Universal Music Publishing Mgb Brasil Ltda.,Bmg Rights Management Brasil Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Equalize,"Peu Souza,Pitty",Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,I Wanna Be,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Jurei Que Não Ia Falar De Amor,"Dan Valbusa,Day",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Me Adora,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Memórias,Pitty,Day,"Warner Chappell Edições Musicais Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Metamorfose,"Adriano Alves,Day,Dj Dash,Marcelinho Ferraz",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Na Sua Estante,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Pulsos,"Martin,Pitty",Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-01,Versões,2.0,Semana Que Vem,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Admirável Chip Novo,Pitty,Day,"Warner Chappell Edições Musicais Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Brinquedo Torto,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Dilúvio,"Danilo Valbusa,Day,Marcelinho Ferraz,Pedro Caropreso,Tiê Castro,Vitão",Day,"Universal Music Publishing Mgb Brasil Ltda.,Bmg Rights Management Brasil Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Equalize,"Peu Souza,Pitty",Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,I Wanna Be,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Jurei Que Não Ia Falar De Amor,"Dan Valbusa,Day",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Me Adora,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Memórias,Pitty,Day,"Warner Chappell Edições Musicais Ltda.,Deck Producoes Artisticas Ltda",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Metamorfose,"Adriano Alves,Day,Dj Dash,Marcelinho Ferraz",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Na Sua Estante,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Pulsos,"Martin,Pitty",Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-02,Versões,2.0,Semana Que Vem,Pitty,Day,Deck Producoes Artisticas Ltda,Performance,Não,00:04:00,2020-11-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-04,Experimente.,7.0,Becitos,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:03:26,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-04,Experimente.,7.0,Improviso 02,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:04:03,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,3.0,Me Toca,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:15,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,3.0,Pelejei,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:17,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,3.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:08,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,3.0,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:21,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,7.0,Becitos,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:03:26,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-05,Experimente.,7.0,Improviso 02,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:04:03,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Experimente.,3.0,Me Toca,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:15,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Experimente.,3.0,Pelejei,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:17,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Experimente.,3.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:08,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Experimente.,3.0,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:21,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Anjos (Pra Quem Tem Fé),"Marcelo Falcão,Tom Saboia",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Essa Vista,"Cynthia Luz,Matheus Figueiredo",Cynthia Luz,"Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Farpa Cortante,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Me Deixa,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,O Que Sobrou Do Céu,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Rodo Cotidiano,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Sentimento,"Lux Ferreira,Marcela Vale",Cynthia Luz,"Boa Musica Brasil Direitos Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-06,Versões,6.0,Súplica Cearense,"Gordurinha,Nelinho",Cynthia Luz,"Editora E Importadora Musical  Fermata Do Brasil Ltda.,Cap Music Edicoes Ltda",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Anjos (Pra Quem Tem Fé),"Marcelo Falcão,Tom Saboia",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Essa Vista,"Cynthia Luz,Matheus Figueiredo",Cynthia Luz,"Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Farpa Cortante,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Me Deixa,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,O Que Sobrou Do Céu,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Rodo Cotidiano,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Sentimento,"Lux Ferreira,Marcela Vale",Cynthia Luz,"Boa Musica Brasil Direitos Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-07,Versões,6.0,Súplica Cearense,"Gordurinha,Nelinho",Cynthia Luz,"Editora E Importadora Musical  Fermata Do Brasil Ltda.,Cap Music Edicoes Ltda",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Experimente.,7.0,Becitos,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:03:26,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Experimente.,7.0,Improviso 02,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:04:03,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Anjos (Pra Quem Tem Fé),"Marcelo Falcão,Tom Saboia",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Essa Vista,"Cynthia Luz,Matheus Figueiredo",Cynthia Luz,"Unknown Publisher,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Farpa Cortante,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Me Deixa,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,O Que Sobrou Do Céu,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcelo Yuka,Xandão",Cynthia Luz,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Rodo Cotidiano,"Lauro Farias,Marcelo Falcão,Marcelo Lobato,Marcos Lobato,Xandão",Cynthia Luz,"HUMAITA EDIÇÕES MUSICAIS LTDA,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Sentimento,"Lux Ferreira,Marcela Vale",Cynthia Luz,"Boa Musica Brasil Direitos Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-09,Versões,6.0,Súplica Cearense,"Gordurinha,Nelinho",Cynthia Luz,"Editora E Importadora Musical  Fermata Do Brasil Ltda.,Cap Music Edicoes Ltda",Performance,Não,00:04:00,2020-12-23,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,3.0,Me Toca,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:15,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,3.0,Pelejei,"Iuri Rio Branco D Luz,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:17,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,3.0,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:08,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,3.0,Voltei Pra Mim,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Performance,Não,00:03:21,2021-09-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,7.0,Becitos,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:03:26,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Experimente.,7.0,Improviso 02,Brisa Flow,Brisa Flow,Unknown Publisher,Performance,Não,00:04:03,2023-09-25,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,5 Da Manhã,"Djonga,Nagalli",Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Bença,Djonga,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Canção Pro Meu Filho,"Coyotebeats,Djonga",Djonga,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Coração Gelado,Gustavo Marques,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Depois Da Meia Noite,"Gustavo Marques,Victor Hugo Oliveira Do Nascimento",Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Finanças,"Clara Lima,Coyote Beatz,Djonga,Fbc,Hot,Oreia",Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Hat Trick,"Coyote Beatz,Djonga,Thiago Braga",Djonga,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Hoje Não,Djonga,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Junho De 94,"Coyotebeats,Djonga",Djonga,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Me Dá A Mão,"Coyote Beatz,Djonga",Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,"Música Da Mãe, A",Gustavo Marques,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,O Cara De Óculos,Gustavo Marques,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,O Mundo É Nosso,"Bk,Coyote Beatz,Djonga",Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Olho De Tigre,"Djonga,Malive,Slim",Djonga,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Procuro Alguém,Djonga,Djonga,Unknown Publisher,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Rap Da Felicidade,"Julinho Rasta,Kátia",Djonga,Nowa Produções Artísticas Ltda.,Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Solto,"Coyotebeats,Djonga,Hot",Djonga,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-10,Palco Principal - Afropunk Bahia 2023 - Djonga,7.0,Ufa,"Coyotebeats,Djonga,Sant,Sidoka",Djonga,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:03:00,2023-12-10,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Andar Com Fé,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Baianidade Nagô,Evany,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Banho De Folhas,"Emillie Lapa,Luedji Luna",Drik Barbosa,Dubas Música - Ltda Epp,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Beija-Flor,"Jauperi Lazaro Dos Santos,Josue Conceição Da Silva,Pierre Onasis Ramos,Silvio Almeida Bispo",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Chuá Chuá,"Ary Pavão,Pedro De Sá Pereira",Drik Barbosa,"MANGIONE, FILHOS & CIA. LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Dandalunda,Carlinhos Brown,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,É D'oxum,"Gerônimo Santana Duarte,Veve Calasans",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Faraó Divindade Do Egito,Luciano Gomes,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Isso É Fundo De Quintal,"Lecy Brandão,Zé Mauricio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,"Luz De Tieta, A",Caetano Veloso,Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Moema Morenou,"Elton Medeiros,Paulinho Da Viola",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
